Visitors,Revenue,Country,Category
975954,779357.08,USA,Cultural
655752,819387.86,Brazil,Urban
473108,636513.29,Australia,Nature
135624,310759.01,China,Historical
848909,169146.33,China,Beach
843516,245051.46,France,Urban
143636,463533.85,Egypt,Historical
828155,857832.31,Brazil,Beach
719644,36204.36,Brazil,Beach
577456,812157.1,USA,Urban
344714,722564.36,USA,Urban
225266,733785.36,China,Cultural
157972,820258.84,Egypt,Beach
992090,558449.71,France,Cultural
447617,365498.93,Australia,Beach
667706,696080.76,India,Cultural
49195,248540.88,USA,Beach
549192,542277.58,India,Cultural
202578,444385.32,China,Cultural
244090,514008.61,Egypt,Beach
834485,865566.27,France,Historical
204997,987450.05,USA,Nature
164278,517677.56,France,Adventure
974420,511869.49,India,Historical
923387,455700.76,Brazil,Historical
849485,543872.47,China,Adventure
30845,385951.92,Brazil,Adventure
822354,291975.8,France,Urban
394513,364013.88,Egypt,Adventure
828117,43767.78,Australia,Adventure
67235,409932.44,Australia,Beach
100072,476119.19,India,Historical
233164,100792.01,India,Urban
187260,83724.09,Egypt,Adventure
351350,27001.71,China,Nature
428478,170384.26,USA,Cultural
968245,356170.16,India,Historical
718416,742706.31,India,Urban
90375,993381.49,Brazil,Historical
517484,615568.12,France,Nature
879681,825806.3,USA,Adventure
92449,467327.26,Egypt,Adventure
647606,724961.46,USA,Cultural
245370,215457.63,Brazil,Historical
229964,944494.18,USA,Historical
103067,292870.8,China,Nature
553170,603184.38,India,Urban
785864,694192.24,India,Beach
810110,530790.92,Egypt,Cultural
237622,529464.82,India,Historical
896860,800413.46,China,Urban
443557,926512.0,India,Urban
192860,640145.48,China,Historical
111581,356709.69,USA,Adventure
853472,566039.25,India,Beach
636204,945458.62,France,Nature
724365,458185.36,USA,Beach
630733,867107.73,China,Urban
511167,299088.5,China,Urban
273212,655931.03,India,Nature
16693,697543.67,France,Historical
557996,364671.06,Brazil,Urban
693794,246840.23,Brazil,Nature
778708,374730.71,Brazil,Adventure
696300,816400.71,Brazil,Urban
963462,505229.05,China,Urban
233987,775734.4,India,Nature
995896,39210.52,USA,Cultural
403767,884544.85,Egypt,Nature
967505,169108.35,France,Cultural
838615,618620.73,Brazil,Adventure
16873,118767.76,Egypt,Adventure
945838,514157.26,India,Nature
824998,515402.91,China,Cultural
34252,953179.73,Brazil,Beach
491537,875407.36,India,Urban
847380,476547.37,Brazil,Historical
182767,267858.36,USA,Beach
217826,384824.42,China,Urban
637090,288781.91,USA,Nature
996232,483609.74,France,Urban
667847,11715.28,China,Nature
328605,449596.69,India,Cultural
983831,960878.71,USA,Nature
124560,785431.18,Australia,Beach
88817,699959.65,Australia,Historical
314226,542835.65,India,Urban
411356,960763.55,Australia,Cultural
668154,670879.48,Australia,Cultural
699589,562342.94,Australia,Adventure
878339,672830.65,USA,Nature
535146,976203.48,Australia,Nature
389531,767477.56,Egypt,Nature
715506,814731.07,Egypt,Historical
201150,948414.58,Brazil,Adventure
778221,855881.32,USA,Cultural
340305,78145.41,Brazil,Nature
759194,900025.26,Brazil,Adventure
340652,933268.37,Egypt,Nature
723187,806824.81,India,Cultural
706877,619991.26,Australia,Cultural
948862,941075.89,China,Beach
281685,976443.9,Australia,Cultural
122290,380940.66,USA,Historical
313129,982986.32,France,Urban
131809,910302.76,Brazil,Cultural
836733,928486.9,India,Beach
303301,999606.34,India,Nature
473906,766592.9,India,Adventure
267405,997041.25,USA,Historical
926069,681113.84,Australia,Nature
625618,56862.41,Brazil,Urban
105349,972763.24,USA,Urban
259336,410789.97,Australia,Cultural
575187,254639.03,India,Adventure
803748,543646.94,Brazil,Adventure
627527,119915.82,France,Nature
344074,198272.08,Australia,Beach
190825,559128.1,Brazil,Historical
469887,2282.32,China,Historical
462811,139964.81,USA,Nature
876043,16559.73,France,Urban
40420,610364.67,France,Historical
309040,406950.59,France,Nature
916069,144882.4,Brazil,Adventure
810173,439492.46,USA,Cultural
187685,866293.18,Australia,Cultural
186577,249438.48,Brazil,Nature
581308,615746.32,India,Adventure
290769,438693.34,China,Nature
502404,657124.63,Egypt,Historical
461162,178286.56,USA,Nature
334335,440155.2,India,Adventure
672709,729754.07,France,Nature
7430,903619.29,Australia,Nature
632605,271627.17,China,Adventure
643149,474258.22,Egypt,Cultural
630020,717153.62,Australia,Nature
355558,857118.83,Egypt,Nature
211962,493333.59,Australia,Historical
362813,727290.77,Brazil,Nature
112267,841107.33,France,Urban
796774,764654.59,Egypt,Beach
803562,246734.98,India,Beach
702261,60205.53,Egypt,Nature
542051,233462.08,India,Historical
577726,388474.34,India,Urban
299264,797633.47,USA,Urban
406760,88736.22,China,Urban
543230,621609.08,Brazil,Nature
464872,177266.59,India,Urban
226297,789988.0,USA,Beach
405547,416173.72,Egypt,Cultural
473688,265152.92,USA,Nature
535295,420434.94,France,Historical
662069,49960.46,Australia,Nature
65870,267915.17,Egypt,Adventure
586685,74408.62,Egypt,Beach
619489,493481.72,China,Beach
812461,623047.41,China,Urban
645424,587862.44,Egypt,Adventure
911863,550716.23,USA,Cultural
78252,940872.29,Australia,Adventure
190642,14061.3,USA,Cultural
408471,253071.97,USA,Nature
860556,191811.37,Brazil,Beach
39365,319155.03,India,Historical
979655,40946.64,France,Adventure
865428,904114.98,Egypt,Nature
450696,603722.25,Brazil,Urban
595799,254483.94,Brazil,Urban
143803,665743.66,USA,Adventure
991759,521224.12,India,Adventure
500954,210733.08,China,Historical
650537,890842.56,Egypt,Nature
184515,716955.7,Egypt,Urban
511583,446818.32,France,Cultural
688541,378702.28,Australia,Beach
176558,748847.03,Brazil,Urban
650223,533163.76,India,Urban
768365,294286.37,China,Urban
944303,796854.43,France,Nature
586901,294787.9,USA,Cultural
870602,629497.13,France,Nature
156789,285399.85,Australia,Adventure
618911,842515.43,Brazil,Cultural
473296,341115.46,Australia,Cultural
578145,816125.94,China,Urban
824888,482268.61,China,Historical
172146,410716.12,France,Beach
318120,37248.65,India,Beach
361102,605530.9,India,Urban
989597,691198.02,Egypt,Historical
387875,772464.29,France,Adventure
916132,987624.73,Egypt,Adventure
833003,854905.36,Egypt,Beach
730628,997831.54,France,Beach
743938,118260.06,USA,Urban
857786,424752.04,USA,Urban
213185,154824.36,India,Beach
481828,85552.33,France,Urban
803896,823760.94,India,Urban
136784,645047.11,Egypt,Historical
725168,38950.57,India,Historical
126837,291145.54,Australia,Nature
465273,933304.59,India,Urban
602985,859402.87,Egypt,Adventure
376512,611209.67,Brazil,Beach
517416,133788.08,France,Adventure
981389,675224.15,USA,Adventure
166355,469347.3,Brazil,Historical
509951,978986.08,Egypt,Historical
524923,105999.74,India,Beach
122960,371764.42,India,Cultural
268571,346432.56,France,Urban
674571,411034.08,Brazil,Historical
209446,355856.65,France,Beach
232974,386095.33,India,Nature
806998,557020.89,France,Nature
943084,960735.55,India,Cultural
785525,633234.66,France,Historical
27747,723203.28,France,Cultural
873226,203129.75,India,Historical
249996,369667.01,India,Nature
289423,96140.44,China,Urban
55726,535675.29,China,Beach
767267,342025.48,Brazil,Cultural
638318,865866.23,Brazil,Nature
603724,943486.08,France,Historical
246181,972180.48,Australia,Historical
447577,504553.26,USA,Adventure
360356,716039.5,Australia,Historical
691018,19586.79,China,Nature
381986,197633.09,India,Urban
235864,555423.58,France,Adventure
687998,784237.76,India,Beach
183932,518344.3,Brazil,Nature
794296,233243.91,India,Urban
206109,298416.39,Egypt,Nature
210239,594031.37,Egypt,Urban
718723,489692.22,Australia,Cultural
601713,558313.88,France,Urban
572090,312469.49,China,Nature
757014,424139.58,Egypt,Beach
96029,997433.45,Australia,Urban
927083,91264.13,Brazil,Historical
327035,497192.96,France,Urban
932781,156596.49,France,Nature
1465,271807.24,China,Nature
1108,144382.7,Egypt,Cultural
303482,635613.97,France,Urban
50099,474279.12,Egypt,Adventure
125096,618374.11,France,Adventure
15559,119786.64,Egypt,Historical
420464,28347.41,Australia,Adventure
454961,188460.49,Australia,Cultural
599636,264158.07,Australia,Nature
500470,293083.74,India,Adventure
203421,646243.38,France,Urban
556872,480984.43,Brazil,Cultural
551962,964559.85,France,Urban
43563,141711.0,India,Historical
709480,151388.85,France,Adventure
980789,641021.98,USA,Beach
708880,573352.96,Egypt,Urban
159700,705386.07,USA,Urban
29448,540435.35,France,Adventure
106333,468574.3,France,Nature
748508,647142.27,China,Historical
410829,925307.03,USA,Adventure
267570,106644.04,France,Nature
98305,678323.66,France,Nature
907569,509579.37,China,Nature
484568,963464.78,Australia,Cultural
452106,245450.53,Egypt,Nature
138603,301338.06,China,Cultural
847122,621967.22,Brazil,Adventure
121239,580363.38,India,Beach
302145,856241.03,France,Cultural
788734,674392.55,Brazil,Urban
470353,100515.64,Australia,Nature
769413,406955.98,France,Beach
265609,95082.09,India,Adventure
700431,246060.17,Brazil,Beach
988220,837986.44,France,Cultural
283160,622318.05,Egypt,Nature
13767,29969.34,Egypt,Urban
868746,50548.01,India,Adventure
301871,972106.21,Australia,Nature
251595,429724.3,India,Historical
481191,912907.6,France,Urban
610443,591821.2,India,Adventure
630260,289398.49,Brazil,Adventure
172775,144276.79,China,Nature
821099,238753.66,Egypt,Adventure
113024,169843.28,India,Urban
30606,325915.39,Brazil,Historical
160757,604823.9,Egypt,Urban
113842,54524.29,Brazil,Adventure
384099,279666.74,China,Beach
626357,750876.39,China,Beach
176967,923592.98,Brazil,Historical
769825,937228.53,India,Beach
635633,253605.85,France,Urban
906296,145049.32,Brazil,Beach
766532,499375.66,China,Adventure
528691,519339.46,USA,Urban
50311,410704.19,Egypt,Historical
816266,869225.51,China,Urban
450074,848758.43,India,Nature
727566,166615.47,India,Urban
764246,358476.58,China,Cultural
755974,963252.19,Australia,Urban
928562,200386.14,Egypt,Historical
427116,636398.33,Egypt,Historical
143288,305064.64,India,Cultural
897717,547569.93,Egypt,Historical
10679,601730.08,Brazil,Adventure
198307,837792.86,Brazil,Urban
820202,162197.66,India,Historical
855398,540105.2,Australia,Historical
204908,407964.28,India,Nature
547848,829898.84,Australia,Adventure
708007,40902.39,Egypt,Adventure
545806,595234.56,France,Beach
814638,439567.76,France,Cultural
46724,350989.02,France,Cultural
995880,774458.81,Australia,Adventure
283362,245337.59,Australia,Beach
685706,386279.98,France,Beach
449288,678223.8,India,Historical
112040,600562.46,China,Adventure
840638,275962.88,India,Cultural
429039,618487.27,India,Historical
123870,383498.47,Egypt,Cultural
97412,600573.79,Brazil,Urban
357335,473107.74,Egypt,Cultural
831570,671269.98,USA,Nature
672490,505445.9,India,Beach
228673,743914.94,China,Nature
532612,567016.95,Egypt,Beach
740884,210298.06,China,Adventure
912424,256382.51,Australia,Beach
157147,357100.6,Brazil,Nature
633280,4061.49,Australia,Cultural
772530,739671.95,Brazil,Adventure
604610,95479.79,France,Cultural
218258,892896.07,India,Beach
972332,875208.95,Egypt,Nature
382158,485050.85,USA,Historical
481545,796464.33,USA,Beach
717955,553450.48,Australia,Historical
670473,212496.65,China,Adventure
931287,801770.44,France,Nature
273761,643514.86,India,Historical
589337,825205.0,India,Urban
483619,679923.95,Brazil,Nature
648385,232434.76,USA,Urban
952106,386150.26,France,Historical
649167,999999.49,France,Urban
939113,445079.19,China,Urban
822450,714276.83,China,Adventure
449062,651783.53,China,Nature
881189,601973.28,Australia,Historical
872694,637644.05,China,Historical
953971,371584.95,Brazil,Historical
411887,463694.9,Egypt,Nature
592780,551406.34,India,Beach
207095,642422.3,China,Adventure
595363,566899.14,Egypt,Nature
356318,94722.01,India,Adventure
368788,236744.72,France,Nature
228358,383008.83,France,Beach
366174,590891.26,Brazil,Adventure
224911,166413.1,Australia,Beach
458805,742560.12,Australia,Nature
26358,877005.22,Australia,Beach
174312,793812.19,France,Adventure
284956,174646.88,USA,Historical
742885,899178.58,China,Adventure
167874,489556.54,USA,Beach
200513,182765.69,Egypt,Historical
905933,814315.69,Brazil,Cultural
909542,748998.17,USA,Nature
85770,529571.78,China,Urban
64219,433982.63,Australia,Cultural
738767,333035.13,Brazil,Historical
729069,199124.14,Brazil,Urban
901466,220206.82,Brazil,Adventure
33274,380241.7,France,Cultural
121879,568272.88,India,Nature
242244,698124.45,France,Urban
94860,936219.08,France,Beach
360407,868602.45,USA,Nature
23023,655143.3,Australia,Historical
272532,477646.39,China,Urban
103466,785372.82,Brazil,Historical
638433,193359.11,Egypt,Adventure
321315,105843.69,Egypt,Urban
436032,334480.52,Brazil,Cultural
303489,401091.15,USA,Adventure
476768,720136.17,Australia,Beach
161960,52355.5,Egypt,Historical
387541,720710.64,Brazil,Urban
346135,772044.88,India,Adventure
465033,849306.06,Egypt,Adventure
706056,139953.78,Australia,Beach
1917,404099.53,China,Adventure
745516,508567.76,Egypt,Cultural
654340,153920.34,Egypt,Nature
725547,912361.74,Australia,Beach
471708,58891.97,USA,Nature
649792,650857.71,France,Cultural
352450,60916.35,Brazil,Cultural
567804,667000.68,USA,Adventure
269030,312667.01,Egypt,Beach
367753,926156.48,Australia,Adventure
375927,472483.29,Brazil,Historical
681145,113715.48,Australia,Historical
903599,163276.59,China,Beach
535703,401285.8,France,Historical
71069,600159.41,France,Adventure
149643,406217.58,India,Historical
904080,537794.96,India,Cultural
317115,531789.18,Brazil,Adventure
501872,412570.78,USA,Cultural
856418,783309.97,India,Beach
670883,107342.03,China,Cultural
942478,978663.63,Egypt,Nature
119316,341299.46,Egypt,Historical
197779,685748.31,USA,Historical
846781,258853.87,France,Adventure
306690,85137.12,Brazil,Cultural
776965,91383.76,Egypt,Cultural
200331,472193.88,China,Historical
711790,993703.31,France,Urban
400405,758146.47,USA,Urban
157870,40230.64,Australia,Urban
442223,258038.5,Australia,Cultural
514338,581289.64,Brazil,Urban
789121,335089.94,France,Cultural
851824,460437.15,France,Beach
63933,184779.83,India,Nature
922056,787322.35,China,Urban
385793,474807.38,USA,Historical
683983,919177.54,France,Cultural
192087,472424.26,Australia,Historical
306582,818096.6,Egypt,Urban
200187,644987.59,India,Cultural
75625,186835.98,France,Adventure
4150,379429.74,China,Adventure
105370,265373.17,India,Adventure
343862,730167.28,India,Historical
825417,633238.79,Egypt,Beach
387805,207910.11,Egypt,Adventure
163004,598159.49,USA,Nature
807350,113332.32,China,Historical
205381,794394.54,Egypt,Urban
958950,238336.22,Australia,Cultural
436727,554349.08,Egypt,Nature
270588,18495.1,Australia,Nature
709652,722938.81,India,Urban
923866,708773.79,Australia,Historical
338425,356791.91,Brazil,Beach
874950,323840.31,Australia,Urban
791402,842658.6,Egypt,Beach
985416,80991.24,USA,Nature
379046,541088.73,Egypt,Adventure
583675,286307.22,India,Historical
3927,810514.55,China,Beach
972470,99792.92,China,Beach
686740,80548.01,Egypt,Nature
964036,229590.29,China,Nature
864742,520561.85,China,Cultural
408881,325212.33,Australia,Beach
577926,458106.71,USA,Beach
846286,217917.0,India,Cultural
236634,588585.73,Brazil,Cultural
745086,218361.91,Australia,Urban
699459,143545.91,China,Nature
564992,817629.02,Australia,Adventure
706862,883434.02,Brazil,Urban
743951,764198.31,China,Beach
697573,630849.35,USA,Cultural
460322,43758.19,Australia,Beach
362856,272673.27,Australia,Historical
336910,716984.19,France,Cultural
135755,779526.32,Egypt,Historical
920251,228110.16,France,Nature
153152,248904.2,France,Urban
138338,1739.4,Egypt,Adventure
20490,133495.07,China,Beach
942202,164359.37,USA,Urban
249296,309267.79,USA,Adventure
580814,852036.45,France,Historical
343684,542488.17,Brazil,Historical
679494,550277.51,India,Nature
418009,46845.69,Egypt,Historical
940640,983874.45,France,Beach
1382,120860.46,India,Nature
978363,363555.81,Egypt,Nature
527962,158695.45,Australia,Nature
726547,39726.39,Brazil,Nature
989865,398246.27,France,Urban
828279,901140.42,France,Nature
647716,526736.61,France,Cultural
173110,617531.82,France,Urban
539811,779082.0,Egypt,Adventure
967876,421107.26,China,Cultural
624996,21369.24,India,Cultural
180634,132341.42,Australia,Cultural
108772,848087.99,France,Adventure
520273,593282.78,France,Adventure
172058,488867.69,USA,Urban
474029,750962.1,France,Nature
707224,552973.63,China,Urban
231378,354427.5,Brazil,Beach
439693,598169.98,China,Beach
291520,896352.55,China,Nature
419328,335999.06,France,Nature
506328,435334.61,Egypt,Nature
878195,360161.57,Brazil,Adventure
591685,572251.74,Egypt,Urban
594653,829390.74,Egypt,Cultural
288425,970347.6,China,Urban
759726,573928.1,China,Nature
31379,357869.47,China,Beach
227018,286402.83,USA,Historical
670160,720257.24,Brazil,Beach
947550,317638.26,Brazil,Urban
786355,789227.44,Egypt,Urban
66683,195681.04,Brazil,Urban
33735,801972.05,France,Beach
832469,63390.35,France,Adventure
246349,417257.4,Egypt,Historical
148913,28770.44,China,Beach
809211,809670.37,India,Nature
986724,837720.24,Brazil,Adventure
997004,870945.66,China,Cultural
732378,62893.9,Egypt,Historical
504100,324367.81,France,Nature
9394,639382.52,Egypt,Nature
876024,698503.99,USA,Cultural
